,dataset_description,dataset_id,project_id,table_columns,table_created,table_description,table_id,table_modified,table_num_bytes,table_num_rows,table_partitioning_type,table_type
933,,irs_990,bigquery-public-data,"['ein', 'name', 'ico', 'street', 'city', 'state', 'zip', 'group', 'subsection', 'affiliation', 'classification', 'ruling', 'deductibility', 'foundation', 'activity', 'organization', 'status', 'tax_period', 'asset_cd', 'income_cd', 'filing_req_cd', 'pf_filing_req_cd', 'acct_pd', 'asset_amt', 'income_amt', 'revenue_amt', 'ntee_cd', 'sort_name']",2017-11-07 14:41:08,,irs_990_ein,2018-12-09 11:40:24,436000555,1689062,,TABLE
934,,irs_990,bigquery-public-data,"['ein', 'tax_pd', 'subseccd', 'totcntrbs', 'prgmservrev', 'duesassesmnts', 'othrinvstinc', 'grsamtsalesastothr', 'basisalesexpnsothr', 'gnsaleofastothr', 'grsincgaming', 'grsrevnuefndrsng', 'direxpns', 'netincfndrsng', 'grsalesminusret', 'costgoodsold', 'grsprft', 'othrevnue', 'totrevnue', 'totexpns', 'totexcessyr', 'othrchgsnetassetfnd', 'totassetsend', 'totliabend', 'totnetassetsend', 'unrelbusincd', 'initiationfee', 'grspublicrcpts', 'nonpfrea', 'gftgrntrcvd170', 'txrevnuelevied170', 'srvcsval170', 'grsinc170', 'grsrcptsrelatd170', 'totgftgrntrcvd509', 'grsrcptsadmiss509', 'txrevnuelevied509', 'srvcsval509', 'subtotsuppinc509', 'totsupp509']",2017-11-07 14:35:41,,irs_990_ez_2012,2018-08-29 17:49:29,69237880,223348,,TABLE
935,,irs_990,bigquery-public-data,"['ein', 'tax_pd', 'subseccd', 'totcntrbs', 'prgmservrev', 'duesassesmnts', 'othrinvstinc', 'grsamtsalesastothr', 'basisalesexpnsothr', 'gnsaleofastothr', 'grsincgaming', 'grsrevnuefndrsng', 'direxpns', 'netincfndrsng', 'grsalesminusret', 'costgoodsold', 'grsprft', 'othrevnue', 'totrevnue', 'totexpns', 'totexcessyr', 'othrchgsnetassetfnd', 'networthend', 'totassetsend', 'totliabend', 'totnetassetsend', 'actvtynotprevrptcd', 'chngsinorgcd', 'unrelbusincd', 'filedf990tcd', 'contractioncd', 'politicalexpend', 'filedf1120polcd', 'loanstoofficerscd', 'loanstoofficers', 'initiationfee', 'grspublicrcpts', 's4958excessbenefcd', 'prohibtdtxshltrcd', 'nonpfrea', 'totnooforgscnt', 'totsupport', 'gftgrntsrcvd170', 'txrevnuelevied170', 'srvcsval170', 'pubsuppsubtot170', 'exceeds2pct170', 'pubsupplesspct170', 'samepubsuppsubtot170', 'grsinc170', 'netincunreltd170', 'othrinc170', 'totsupp170', 'grsrcptsrelated170', 'totgftgrntrcvd509', 'grsrcptsadmissn509', 'grsrcptsactivities509', 'txrevnuelevied509', 'srvcsval509', 'pubsuppsubtot509', 'rcvdfrmdisqualsub509', 'exceeds1pct509', 'subtotpub509', 'pubsupplesub509', 'samepubsuppsubtot509', 'grsinc509', 'unreltxincls511tx509', 'subtotsuppinc509', 'netincunrelatd509', 'othrinc509', 'totsupp509']",2017-11-07 14:35:45,,irs_990_ez_2013,2018-08-29 18:36:10,115184006,218981,,TABLE
936,,irs_990,bigquery-public-data,"['ein', 'tax_pd', 'subseccd', 'totcntrbs', 'prgmservrev', 'duesassesmnts', 'othrinvstinc', 'grsamtsalesastothr', 'basisalesexpnsothr', 'gnsaleofastothr', 'grsincgaming', 'grsrevnuefndrsng', 'direxpns', 'netincfndrsng', 'grsalesminusret', 'costgoodsold', 'grsprft', 'othrevnue', 'totrevnue', 'totexpns', 'totexcessyr', 'othrchgsnetassetfnd', 'networthend', 'totassetsend', 'totliabend', 'totnetassetsend', 'actvtynotprevrptcd', 'chngsinorgcd', 'unrelbusincd', 'filedf990tcd', 'contractioncd', 'politicalexpend', 'filedf1120polcd', 'loanstoofficerscd', 'loanstoofficers', 'initiationfee', 'grspublicrcpts', 's4958excessbenefcd', 'prohibtdtxshltrcd', 'nonpfrea', 'totnooforgscnt', 'totsupport', 'gftgrntsrcvd170', 'txrevnuelevied170', 'srvcsval170', 'pubsuppsubtot170', 'exceeds2pct170', 'pubsupplesspct170', 'samepubsuppsubtot170', 'grsinc170', 'netincunreltd170', 'othrinc170', 'totsupp170', 'grsrcptsrelated170', 'totgftgrntrcvd509', 'grsrcptsadmissn509', 'grsrcptsactivities509', 'txrevnuelevied509', 'srvcsval509', 'pubsuppsubtot509', 'rcvdfrmdisqualsub509', 'exceeds1pct509', 'subtotpub509', 'pubsupplesub509', 'samepubsuppsubtot509', 'grsinc509', 'unreltxincls511tx509', 'subtotsuppinc509', 'netincunrelatd509', 'othrinc509', 'totsupp509']",2017-11-07 14:36:45,,irs_990_ez_2014,2019-01-22 17:58:00,123515320,234820,,TABLE
937,,irs_990,bigquery-public-data,"['ein', 'elf', 'tax_pd', 'subseccd', 'totcntrbs', 'prgmservrev', 'duesassesmnts', 'othrinvstinc', 'grsamtsalesastothr', 'basisalesexpnsothr', 'gnsaleofastothr', 'grsincgaming', 'grsrevnuefndrsng', 'direxpns', 'netincfndrsng', 'grsalesminusret', 'costgoodsold', 'grsprft', 'othrevnue', 'totrevnue', 'totexpns', 'totexcessyr', 'othrchgsnetassetfnd', 'networthend', 'totassetsend', 'totliabend', 'totnetassetsend', 'actvtynotprevrptcd', 'chngsinorgcd', 'unrelbusincd', 'filedf990tcd', 'contractioncd', 'politicalexpend', 'filedf1120polcd', 'loanstoofficerscd', 'loanstoofficers', 'initiationfee', 'grspublicrcpts', 's4958excessbenefcd', 'prohibtdtxshltrcd', 'nonpfrea', 'totnooforgscnt', 'totsupport', 'gftgrntsrcvd170', 'txrevnuelevied170', 'srvcsval170', 'pubsuppsubtot170', 'exceeds2pct170', 'pubsupplesspct170', 'samepubsuppsubtot170', 'grsinc170', 'netincunreltd170', 'othrinc170', 'totsupp170', 'grsrcptsrelated170', 'totgftgrntrcvd509', 'grsrcptsadmissn509', 'grsrcptsactivities509', 'txrevnuelevied509', 'srvcsval509', 'pubsuppsubtot509', 'rcvdfrmdisqualsub509', 'exceeds1pct509', 'subtotpub509', 'pubsupplesub509', 'samepubsuppsubtot509', 'grsinc509', 'unreltxincls511tx509', 'subtotsuppinc509', 'netincunrelatd509', 'othrinc509', 'totsupp509']",2017-11-07 14:37:21,,irs_990_ez_2015,2019-01-24 17:52:21,117981812,223028,,TABLE
938,,irs_990,bigquery-public-data,"['ein', 'elf', 'tax_pd', 'subseccd', 'totcntrbs', 'prgmservrev', 'duesassesmnts', 'othrinvstinc', 'grsamtsalesastothr', 'basisalesexpnsothr', 'gnsaleofastothr', 'grsincgaming', 'grsrevnuefndrsng', 'direxpns', 'netincfndrsng', 'grsalesminusret', 'costgoodsold', 'grsprft', 'othrevnue', 'totrevnue', 'totexpns', 'totexcessyr', 'othrchgsnetassetfnd', 'networthend', 'totassetsend', 'totliabend', 'totnetassetsend', 'actvtynotprevrptcd', 'chngsinorgcd', 'unrelbusincd', 'filedf990tcd', 'contractioncd', 'politicalexpend', 'filedf1120polcd', 'loanstoofficerscd', 'loanstoofficers', 'initiationfee', 'grspublicrcpts', 's4958excessbenefcd', 'prohibtdtxshltrcd', 'nonpfrea', 'totnooforgscnt', 'totsupport', 'gftgrntsrcvd170', 'txrevnuelevied170', 'srvcsval170', 'pubsuppsubtot170', 'exceeds2pct170', 'pubsupplesspct170', 'samepubsuppsubtot170', 'grsinc170', 'netincunreltd170', 'othrinc170', 'totsupp170', 'grsrcptsrelated170', 'totgftgrntrcvd509', 'grsrcptsadmissn509', 'grsrcptsactivities509', 'txrevnuelevied509', 'srvcsval509', 'pubsuppsubtot509', 'rcvdfrmdisqualsub509', 'exceeds1pct509', 'subtotpub509', 'pubsupplesub509', 'samepubsuppsubtot509', 'grsinc509', 'unreltxincls511tx509', 'subtotsuppinc509', 'netincunrelatd509', 'othrinc509', 'totsupp509']",2017-11-07 14:38:19,,irs_990_ez_2016,2019-01-21 18:53:38,122064105,230745,,TABLE
939,,irs_990,bigquery-public-data,"['ein', 'tax_prd', 'eostatus', 'tax_yr', 'operatingcd', 'assetcdgen', 'transinccd', 'subcd', 'grscontrgifts', 'intrstrvnue', 'dividndsamt', 'totexcapgn', 'totexcapls', 'grsprofitbus', 'otherincamt', 'compofficers', 'contrpdpbks', 'totrcptperbks', 'totexpnspbks', 'excessrcpts', 'totexpnsexempt', 'netinvstinc', 'totaxpyr', 'adjnetinc', 'totassetsend', 'invstgovtoblig', 'invstcorpstk', 'invstcorpbnd', 'totinvstsec', 'totliabend', 'fairmrktvalamt', 'undistribincyr', 'cmpmininvstret', 'sec4940notxcd', 'sec4940redtxcd', 'infleg', 'contractncd', 'claimstatcd', 'propexchcd', 'brwlndmnycd', 'furngoodscd', 'paidcmpncd', 'trnsothasstscd', 'agremkpaycd', 'undistrinccd', 'dirindirintcd', 'invstjexmptcd', 'propgndacd', 'excesshldcd', 'grntindivcd', 'nchrtygrntcd', 'nreligiouscd', 'grsrents', 'costsold', 'totrcptnetinc', 'trcptadjnetinc', 'topradmnexpnsa', 'topradmnexpnsb', 'topradmnexpnsd', 'totexpnsnetinc', 'totexpnsadjnet', 'othrcashamt', 'mrtgloans', 'othrinvstend', 'fairmrktvaleoy', 'mrtgnotespay', 'tfundnworth', 'invstexcisetx', 'sect511tx', 'subtitleatx', 'esttaxcr', 'txwithldsrc', 'txpaidf2758', 'erronbkupwthld', 'estpnlty', 'balduopt', 'crelamt', 'tfairmrktunuse', 'distribamt', 'adjnetinccola', 'adjnetinccolb', 'adjnetinccolc', 'adjnetinccold', 'adjnetinctot', 'qlfydistriba', 'qlfydistribb', 'qlfydistribc', 'qlfydistribd', 'qlfydistribtot', 'valassetscola', 'valassetscolb', 'valassetscolc', 'valassetscold', 'valassetstot', 'qlfyasseta', 'qlfyassetb', 'qlfyassetc', 'qlfyassetd', 'qlfyassettot', 'endwmntscola', 'endwmntscolb', 'endwmntscolc', 'endwmntscold', 'endwmntstot', 'totsuprtcola', 'totsuprtcolb', 'totsuprtcolc', 'totsuprtcold', 'totsuprttot', 'pubsuprtcola', 'pubsuprtcolb', 'pubsuprtcolc', 'pubsuprtcold', 'pubsuprttot', 'grsinvstinca', 'grsinvstincb', 'grsinvstincc', 'grsinvstincd', 'grsinvstinctot']",2017-11-07 14:35:21,,irs_990_pf_2012,2018-08-29 15:49:30,82726872,98948,,TABLE
940,,irs_990,bigquery-public-data,"['ein', 'tax_prd', 'eostatus', 'tax_yr', 'operatingcd', 'subcd', 'fairmrktvalamt', 'grscontrgifts', 'schedbind', 'intrstrvnue', 'dividndsamt', 'grsrents', 'grsslspramt', 'costsold', 'grsprofitbus', 'otherincamt', 'totrcptperbks', 'compofficers', 'pensplemplbenf', 'legalfeesamt', 'accountingfees', 'interestamt', 'depreciationamt', 'occupancyamt', 'travlconfmtngs', 'printingpubl', 'topradmnexpnsa', 'contrpdpbks', 'totexpnspbks', 'excessrcpts', 'totrcptnetinc', 'topradmnexpnsb', 'totexpnsnetinc', 'netinvstinc', 'trcptadjnetinc', 'totexpnsadjnet', 'adjnetinc', 'topradmnexpnsd', 'totexpnsexempt', 'othrcashamt', 'invstgovtoblig', 'invstcorpstk', 'invstcorpbnd', 'totinvstsec', 'mrtgloans', 'othrinvstend', 'othrassetseoy', 'totassetsend', 'mrtgnotespay', 'othrliabltseoy', 'totliabend', 'tfundnworth', 'fairmrktvaleoy', 'totexcapgnls', 'totexcapgn', 'totexcapls', 'invstexcisetx', 'sec4940notxcd', 'sec4940redtxcd', 'sect511tx', 'subtitleatx', 'totaxpyr', 'esttaxcr', 'txwithldsrc', 'txpaidf2758', 'erronbkupwthld', 'estpnlty', 'taxdue', 'overpay', 'crelamt', 'infleg', 'actnotpr', 'chgnprvrptcd', 'filedf990tcd', 'contractncd', 'furnishcpycd', 'claimstatcd', 'cntrbtrstxyrcd', 'acqdrindrintcd', 'orgcmplypubcd', 'filedlf1041ind', 'propexchcd', 'brwlndmnycd', 'furngoodscd', 'paidcmpncd', 'transfercd', 'agremkpaycd', 'exceptactsind', 'prioractvcd', 'undistrinccd', 'applyprovind', 'dirindirintcd', 'excesshldcd', 'invstjexmptcd', 'prevjexmptcd', 'propgndacd', 'ipubelectcd', 'grntindivcd', 'nchrtygrntcd', 'nreligiouscd', 'excptransind', 'rfprsnlbnftind', 'pyprsnlbnftind', 'tfairmrktunuse', 'valncharitassets', 'cmpmininvstret', 'distribamt', 'undistribincyr', 'adjnetinccola', 'adjnetinccolb', 'adjnetinccolc', 'adjnetinccold', 'adjnetinctot', 'qlfydistriba', 'qlfydistribb', 'qlfydistribc', 'qlfydistribd', 'qlfydistribtot', 'valassetscola', 'valassetscolb', 'valassetscolc', 'valassetscold', 'valassetstot', 'qlfyasseta', 'qlfyassetb', 'qlfyassetc', 'qlfyassetd', 'qlfyassettot', 'endwmntscola', 'endwmntscolb', 'endwmntscolc', 'endwmntscold', 'endwmntstot', 'totsuprtcola', 'totsuprtcolb', 'totsuprtcolc', 'totsuprtcold', 'totsuprttot', 'pubsuprtcola', 'pubsuprtcolb', 'pubsuprtcolc', 'pubsuprtcold', 'pubsuprttot', 'grsinvstinca', 'grsinvstincb', 'grsinvstincc', 'grsinvstincd', 'grsinvstinctot', 'grntapprvfut', 'progsrvcacold', 'progsrvcacole', 'progsrvcbcold', 'progsrvcbcole', 'progsrvcccold', 'progsrvcccole', 'progsrvcdcold', 'progsrvcdcole', 'progsrvcecold', 'progsrvcecole', 'progsrvcfcold', 'progsrvcfcole', 'progsrvcgcold', 'progsrvcgcole', 'membershpduesd', 'membershpduese', 'intonsvngsd', 'intonsvngse', 'dvdndsintd', 'dvdndsinte', 'trnsfrcashcd', 'trnsothasstscd', 'salesasstscd', 'prchsasstscd', 'rentlsfacltscd', 'reimbrsmntscd', 'loansguarcd', 'perfservicescd', 'sharngasstscd']",2017-11-07 14:36:05,,irs_990_pf_2013,2018-08-29 16:36:22,119381276,100484,,TABLE
941,,irs_990,bigquery-public-data,"['ein', 'tax_prd', 'eostatus', 'tax_yr', 'operatingcd', 'subcd', 'fairmrktvalamt', 'grscontrgifts', 'schedbind', 'intrstrvnue', 'dividndsamt', 'grsrents', 'grsslspramt', 'costsold', 'grsprofitbus', 'otherincamt', 'totrcptperbks', 'compofficers', 'pensplemplbenf', 'legalfeesamt', 'accountingfees', 'interestamt', 'depreciationamt', 'occupancyamt', 'travlconfmtngs', 'printingpubl', 'topradmnexpnsa', 'contrpdpbks', 'totexpnspbks', 'excessrcpts', 'totrcptnetinc', 'topradmnexpnsb', 'totexpnsnetinc', 'netinvstinc', 'trcptadjnetinc', 'totexpnsadjnet', 'adjnetinc', 'topradmnexpnsd', 'totexpnsexempt', 'othrcashamt', 'invstgovtoblig', 'invstcorpstk', 'invstcorpbnd', 'totinvstsec', 'mrtgloans', 'othrinvstend', 'othrassetseoy', 'totassetsend', 'mrtgnotespay', 'othrliabltseoy', 'totliabend', 'tfundnworth', 'fairmrktvaleoy', 'totexcapgnls', 'totexcapgn', 'totexcapls', 'invstexcisetx', 'sec4940notxcd', 'sec4940redtxcd', 'sect511tx', 'subtitleatx', 'totaxpyr', 'esttaxcr', 'txwithldsrc', 'txpaidf2758', 'erronbkupwthld', 'estpnlty', 'taxdue', 'overpay', 'crelamt', 'infleg', 'actnotpr', 'chgnprvrptcd', 'filedf990tcd', 'contractncd', 'furnishcpycd', 'claimstatcd', 'cntrbtrstxyrcd', 'acqdrindrintcd', 'orgcmplypubcd', 'filedlf1041ind', 'propexchcd', 'brwlndmnycd', 'furngoodscd', 'paidcmpncd', 'transfercd', 'agremkpaycd', 'exceptactsind', 'prioractvcd', 'undistrinccd', 'applyprovind', 'dirindirintcd', 'excesshldcd', 'invstjexmptcd', 'prevjexmptcd', 'propgndacd', 'ipubelectcd', 'grntindivcd', 'nchrtygrntcd', 'nreligiouscd', 'excptransind', 'rfprsnlbnftind', 'pyprsnlbnftind', 'tfairmrktunuse', 'valncharitassets', 'cmpmininvstret', 'distribamt', 'undistribincyr', 'adjnetinccola', 'adjnetinccolb', 'adjnetinccolc', 'adjnetinccold', 'adjnetinctot', 'qlfydistriba', 'qlfydistribb', 'qlfydistribc', 'qlfydistribd', 'qlfydistribtot', 'valassetscola', 'valassetscolb', 'valassetscolc', 'valassetscold', 'valassetstot', 'qlfyasseta', 'qlfyassetb', 'qlfyassetc', 'qlfyassetd', 'qlfyassettot', 'endwmntscola', 'endwmntscolb', 'endwmntscolc', 'endwmntscold', 'endwmntstot', 'totsuprtcola', 'totsuprtcolb', 'totsuprtcolc', 'totsuprtcold', 'totsuprttot', 'pubsuprtcola', 'pubsuprtcolb', 'pubsuprtcolc', 'pubsuprtcold', 'pubsuprttot', 'grsinvstinca', 'grsinvstincb', 'grsinvstincc', 'grsinvstincd', 'grsinvstinctot', 'grntapprvfut', 'progsrvcacold', 'progsrvcacole', 'progsrvcbcold', 'progsrvcbcole', 'progsrvcccold', 'progsrvcccole', 'progsrvcdcold', 'progsrvcdcole', 'progsrvcecold', 'progsrvcecole', 'progsrvcfcold', 'progsrvcfcole', 'progsrvcgcold', 'progsrvcgcole', 'membershpduesd', 'membershpduese', 'intonsvngsd', 'intonsvngse', 'dvdndsintd', 'dvdndsinte', 'trnsfrcashcd', 'trnsothasstscd', 'salesasstscd', 'prchsasstscd', 'rentlsfacltscd', 'reimbrsmntscd', 'loansguarcd', 'perfservicescd', 'sharngasstscd']",2017-11-07 14:36:44,,irs_990_pf_2014,2019-01-24 19:04:57,120343976,101381,,TABLE
942,,irs_990,bigquery-public-data,"['ein', 'elf', 'tax_prd', 'eostatus', 'tax_yr', 'operatingcd', 'subcd', 'fairmrktvalamt', 'grscontrgifts', 'schedbind', 'intrstrvnue', 'dividndsamt', 'grsrents', 'grsslspramt', 'costsold', 'grsprofitbus', 'otherincamt', 'totrcptperbks', 'compofficers', 'pensplemplbenf', 'legalfeesamt', 'accountingfees', 'interestamt', 'depreciationamt', 'occupancyamt', 'travlconfmtngs', 'printingpubl', 'topradmnexpnsa', 'contrpdpbks', 'totexpnspbks', 'excessrcpts', 'totrcptnetinc', 'topradmnexpnsb', 'totexpnsnetinc', 'netinvstinc', 'trcptadjnetinc', 'totexpnsadjnet', 'adjnetinc', 'topradmnexpnsd', 'totexpnsexempt', 'othrcashamt', 'invstgovtoblig', 'invstcorpstk', 'invstcorpbnd', 'totinvstsec', 'mrtgloans', 'othrinvstend', 'othrassetseoy', 'totassetsend', 'mrtgnotespay', 'othrliabltseoy', 'totliabend', 'tfundnworth', 'fairmrktvaleoy', 'totexcapgnls', 'totexcapgn', 'totexcapls', 'invstexcisetx', 'sec4940notxcd', 'sec4940redtxcd', 'sect511tx', 'subtitleatx', 'totaxpyr', 'esttaxcr', 'txwithldsrc', 'txpaidf2758', 'erronbkupwthld', 'estpnlty', 'taxdue', 'overpay', 'crelamt', 'infleg', 'actnotpr', 'chgnprvrptcd', 'filedf990tcd', 'contractncd', 'furnishcpycd', 'claimstatcd', 'cntrbtrstxyrcd', 'distribdafcd', 'orgcmplypubcd', 'filedlf1041ind', 'propexchcd', 'brwlndmnycd', 'furngoodscd', 'paidcmpncd', 'transfercd', 'agremkpaycd', 'exceptactsind', 'prioractvcd', 'undistrinccd', 'applyprovind', 'dirindirintcd', 'excesshldcd', 'invstjexmptcd', 'prevjexmptcd', 'propgndacd', 'ipubelectcd', 'grntindivcd', 'nchrtygrntcd', 'nreligiouscd', 'excptransind', 'rfprsnlbnftind', 'pyprsnlbnftind', 'tfairmrktunuse', 'valncharitassets', 'cmpmininvstret', 'distribamt', 'undistribincyr', 'adjnetinccola', 'adjnetinccolb', 'adjnetinccolc', 'adjnetinccold', 'adjnetinctot', 'qlfydistriba', 'qlfydistribb', 'qlfydistribc', 'qlfydistribd', 'qlfydistribtot', 'valassetscola', 'valassetscolb', 'valassetscolc', 'valassetscold', 'valassetstot', 'qlfyasseta', 'qlfyassetb', 'qlfyassetc', 'qlfyassetd', 'qlfyassettot', 'endwmntscola', 'endwmntscolb', 'endwmntscolc', 'endwmntscold', 'endwmntstot', 'totsuprtcola', 'totsuprtcolb', 'totsuprtcolc', 'totsuprtcold', 'totsuprttot', 'pubsuprtcola', 'pubsuprtcolb', 'pubsuprtcolc', 'pubsuprtcold', 'pubsuprttot', 'grsinvstinca', 'grsinvstincb', 'grsinvstincc', 'grsinvstincd', 'grsinvstinctot', 'grntapprvfut', 'progsrvcacold', 'progsrvcacole', 'progsrvcbcold', 'progsrvcbcole', 'progsrvcccold', 'progsrvcccole', 'progsrvcdcold', 'progsrvcdcole', 'progsrvcecold', 'progsrvcecole', 'progsrvcfcold', 'progsrvcfcole', 'progsrvcgcold', 'progsrvcgcole', 'membershpduesd', 'membershpduese', 'intonsvngsd', 'intonsvngse', 'dvdndsintd', 'dvdndsinte', 'trnsfrcashcd', 'trnsothasstscd', 'salesasstscd', 'prchsasstscd', 'rentlsfacltscd', 'reimbrsmntscd', 'loansguarcd', 'perfservicescd', 'sharngasstscd']",2017-11-07 14:37:41,,irs_990_pf_2015,2019-01-24 11:40:48,122574889,103000,,TABLE
943,"Libraries.io gathers data on open source software from 33 package managers and 3 source code repositories.
We track over 2.4m unique open source projects, 25m repositories and 121m interdependencies between them.
This gives Libraries.io a unique understanding of open source software.

In this release you will find data about software distributed and/or crafted publicly on the Internet.
You will find information about its development, its distribution and its relationship with other software included as a dependency. 

You will not find any information about the individuals who create and maintain these projects.

https://libraries.io/data

Attribution: Includes data from Libraries.io
Digital Object identifier: 10.5281/zenodo.1196312.",libraries_io,bigquery-public-data,"['id', 'platform', 'project_name', 'project_id', 'version_number', 'version_id', 'dependency_name', 'dependency_platform', 'dependency_kind', 'optional_dependency', 'dependency_requirements', 'dependency_project_id']",2017-08-22 20:29:34,,dependencies,2018-09-12 16:30:26,8022731600,71884555,,TABLE
944,"Libraries.io gathers data on open source software from 33 package managers and 3 source code repositories.
We track over 2.4m unique open source projects, 25m repositories and 121m interdependencies between them.
This gives Libraries.io a unique understanding of open source software.

In this release you will find data about software distributed and/or crafted publicly on the Internet.
You will find information about its development, its distribution and its relationship with other software included as a dependency. 

You will not find any information about the individuals who create and maintain these projects.

https://libraries.io/data

Attribution: Includes data from Libraries.io
Digital Object identifier: 10.5281/zenodo.1196312.",libraries_io,bigquery-public-data,"['id', 'platform', 'name', 'created_timestamp', 'updated_timestamp', 'description', 'keywords', 'homepage_url', 'licenses', 'repository_url', 'versions_count', 'sourcerank', 'latest_release_publish_timestamp', 'latest_release_number', 'package_manager_id', 'dependent_projects_count', 'language', 'status', 'last_synced_timestamp', 'dependent_repositories_count', 'repository_id']",2017-08-22 20:27:12,,projects,2019-01-24 19:11:48,697101723,2556269,,TABLE
945,"Libraries.io gathers data on open source software from 33 package managers and 3 source code repositories.
We track over 2.4m unique open source projects, 25m repositories and 121m interdependencies between them.
This gives Libraries.io a unique understanding of open source software.

In this release you will find data about software distributed and/or crafted publicly on the Internet.
You will find information about its development, its distribution and its relationship with other software included as a dependency. 

You will not find any information about the individuals who create and maintain these projects.

https://libraries.io/data

Attribution: Includes data from Libraries.io
Digital Object identifier: 10.5281/zenodo.1196312.",libraries_io,bigquery-public-data,"['id', 'platform', 'name', 'created_timestamp', 'updated_timestamp', 'description', 'keywords', 'homepage_url', 'licenses', 'repository_url', 'versions_count', 'sourcerank', 'latest_release_publish_timestamp', 'latest_release_number', 'package_manager_id', 'dependent_projects_count', 'language', 'status', 'last_synced_timestamp', 'dependent_repositories_count', 'repository_id', 'repository_host_type', 'repository_name_with_owner', 'repository_description', 'repository_fork', 'repository_created_timestamp', 'repository_updated_timestamp', 'repository_last_pushed_timestamp', 'repository_homepage_url', 'repository_size', 'repository_stars_count', 'repository_language', 'repository_issues_enabled', 'repository_wiki_enabled', 'repository_pages_enabled', 'repository_forks_count', 'repository_mirror_url', 'repository_open_issues_count', 'repository_default_branch', 'repository_watchers_count', 'repository_uuid', 'repository_fork_source_name_with_owner', 'repository_license', 'repository_contributors_count', 'repository_readme_filename', 'repository_changelog_filename', 'repository_contributing_guidelines_filename', 'repository_license_filename', 'repository_code_of_conduct_filename', 'repository_security_threat_model_filename', 'repository_security_audit_filename', 'repository_status', 'repository_last_synced_timestamp', 'repository_sourcerank', 'repository_display_name', 'repository_scm_type', 'repository_pull_requests_enabled', 'repository_logo_url', 'repository_keywords', 'bh']",2017-08-22 20:28:42,,projects_with_repository_fields,2019-01-14 05:53:39,1304325451,2556311,,TABLE
946,"Libraries.io gathers data on open source software from 33 package managers and 3 source code repositories.
We track over 2.4m unique open source projects, 25m repositories and 121m interdependencies between them.
This gives Libraries.io a unique understanding of open source software.

In this release you will find data about software distributed and/or crafted publicly on the Internet.
You will find information about its development, its distribution and its relationship with other software included as a dependency. 

You will not find any information about the individuals who create and maintain these projects.

https://libraries.io/data

Attribution: Includes data from Libraries.io
Digital Object identifier: 10.5281/zenodo.1196312.",libraries_io,bigquery-public-data,"['id', 'host_type', 'name_with_owner', 'description', 'fork', 'created_timestamp', 'updated_timestamp', 'last_pushed_timestamp', 'homepage_url', 'size', 'stars_count', 'language', 'issues_enabled', 'wiki_enabled', 'pages_enabled', 'forks_count', 'mirror_url', 'open_issues_count', 'default_branch', 'watchers_count', 'uuid', 'fork_source_name_with_owner', 'license', 'contributors_count', 'readme_filename', 'changelog_filename', 'contributing_guidelines_filename', 'license_filename', 'code_of_conduct_filename', 'security_threat_model_filename', 'security_audit_filename', 'status', 'last_synced_timestamp', 'sourcerank', 'display_name', 'scm_type', 'pull_requests_enabled', 'logo_url', 'keywords', 'an']",2017-08-22 20:29:42,,repositories,2019-01-14 06:23:09,7295139006,30705634,,TABLE
947,"Libraries.io gathers data on open source software from 33 package managers and 3 source code repositories.
We track over 2.4m unique open source projects, 25m repositories and 121m interdependencies between them.
This gives Libraries.io a unique understanding of open source software.

In this release you will find data about software distributed and/or crafted publicly on the Internet.
You will find information about its development, its distribution and its relationship with other software included as a dependency. 

You will not find any information about the individuals who create and maintain these projects.

https://libraries.io/data

Attribution: Includes data from Libraries.io
Digital Object identifier: 10.5281/zenodo.1196312.",libraries_io,bigquery-public-data,"['id', 'host_type', 'repository_name_with_owner', 'repository_id', 'manifest_platform', 'manifest_filepath', 'git_branch', 'manifest_kind', 'optional', 'dependency_project_name', 'dependency_requirements', 'dependency_kind', 'dependency_project_id']",2017-08-22 20:31:52,,repository_dependencies,2019-01-14 07:09:07,30143533463,231231809,,TABLE
948,"Libraries.io gathers data on open source software from 33 package managers and 3 source code repositories.
We track over 2.4m unique open source projects, 25m repositories and 121m interdependencies between them.
This gives Libraries.io a unique understanding of open source software.

In this release you will find data about software distributed and/or crafted publicly on the Internet.
You will find information about its development, its distribution and its relationship with other software included as a dependency. 

You will not find any information about the individuals who create and maintain these projects.

https://libraries.io/data

Attribution: Includes data from Libraries.io
Digital Object identifier: 10.5281/zenodo.1196312.",libraries_io,bigquery-public-data,"['id', 'host_type', 'repository_name_with_owner', 'repository_id', 'tag_name', 'tag_git_sha', 'tag_published_timestamp', 'tag_created_timestamp', 'tag_updated_timestamp']",2017-08-22 20:27:59,,tags,2018-07-20 18:30:00,5902004638,46251665,,TABLE
