num_columns,day_of_week,day_of_week,day,day,month,month,year,year,minute,minute,hour,hour,qhr,num_days_since_start,num_hours_since_start,num_mins_since_start,lineage,table_name,cluster_labels,col_names
161,4,0,28,0,7,0,2017,0,26,0,16,0,65,503,12087,725244,open_images,annotations_bbox,32,"['image_id', 'source', 'label_name', 'confidence', 'x_min', 'x_max', 'y_min', 'y_max', 'is_occluded', 'is_truncated', 'is_group_of', 'is_depiction', 'is_inside']"
36,4,0,28,0,7,0,2017,0,27,0,16,0,65,503,12087,725245,open_images,dict,32,"['label_name', 'label_display_name']"
169,4,0,28,0,7,0,2017,0,27,0,16,0,65,503,12087,725245,open_images,images,32,"['image_id', 'subset', 'original_url', 'original_landing_url', 'license', 'author_profile_url', 'author', 'title', 'original_size', 'original_md5', 'thumbnail_300k_url']"
50,4,0,28,0,7,0,2017,0,27,0,16,0,65,503,12087,725246,open_images,labels,32,"['image_id', 'source', 'label_name', 'confidence']"
140,4,0,21,0,4,0,2017,0,25,0,1,0,5,405,9720,583223,openaq,global_air_quality,35,"['location', 'city', 'country', 'pollutant', 'value', 'timestamp', 'unit', 'source_name', 'latitude', 'longitude', 'averaged_over_in_hours']"
93,0,0,14,0,3,0,2016,0,16,0,17,0,69,2,64,3854,samples,github_nested,5,"['repository', 'actor_attributes', 'created_at', 'public', 'actor', 'payload', 'url', 'type']"
6533,0,0,14,0,3,0,2016,0,16,0,17,0,69,2,64,3854,samples,github_timeline,5,"['repository_url', 'repository_has_downloads', 'repository_created_at', 'repository_has_issues', 'repository_description', 'repository_forks', 'repository_fork', 'repository_has_wiki', 'repository_homepage', 'repository_size', 'repository_private', 'repository_name', 'repository_owner', 'repository_open_issues', 'repository_watchers', 'repository_pushed_at', 'repository_language', 'repository_organization', 'repository_integrate_branch', 'repository_master_branch', 'actor_attributes_gravatar_id', 'actor_attributes_type', 'actor_attributes_login', 'actor_attributes_name', 'actor_attributes_company', 'actor_attributes_location', 'actor_attributes_blog', 'actor_attributes_email', 'created_at', 'public', 'actor', 'payload_head', 'payload_size', 'payload_ref', 'payload_master_branch', 'payload_ref_type', 'payload_description', 'payload_number', 'payload_pull_request_head_label', 'payload_pull_request_head_repo_name', 'payload_pull_request_head_repo_master_branch', 'payload_pull_request_head_repo_size', 'payload_pull_request_head_repo_created_at', 'payload_pull_request_head_repo_has_wiki', 'payload_pull_request_head_repo_clone_url', 'payload_pull_request_head_repo_private', 'payload_pull_request_head_repo_updated_at', 'payload_pull_request_head_repo_watchers', 'payload_pull_request_head_repo_language', 'payload_pull_request_head_repo_ssh_url', 'payload_pull_request_head_repo_fork', 'payload_pull_request_head_repo_url', 'payload_pull_request_head_repo_git_url', 'payload_pull_request_head_repo_id', 'payload_pull_request_head_repo_pushed_at', 'payload_pull_request_head_repo_svn_url', 'payload_pull_request_head_repo_open_issues', 'payload_pull_request_head_repo_mirror_url', 'payload_pull_request_head_repo_has_downloads', 'payload_pull_request_head_repo_homepage', 'payload_pull_request_head_repo_has_issues', 'payload_pull_request_head_repo_forks', 'payload_pull_request_head_repo_description', 'payload_pull_request_head_repo_html_url', 'payload_pull_request_head_repo_owner_avatar_url', 'payload_pull_request_head_repo_owner_gravatar_id', 'payload_pull_request_head_repo_owner_url', 'payload_pull_request_head_repo_owner_id', 'payload_pull_request_head_repo_owner_login', 'payload_pull_request_head_sha', 'payload_pull_request_head_ref', 'payload_pull_request_head_user_avatar_url', 'payload_pull_request_head_user_gravatar_id', 'payload_pull_request_head_user_url', 'payload_pull_request_head_user_id', 'payload_pull_request_head_user_login', 'payload_pull_request_issue_url', 'payload_pull_request_number', 'payload_pull_request_changed_files', 'payload_pull_request_merged_by', 'payload_pull_request_merged_by_gravatar_id', 'payload_pull_request_merged_by_avatar_url', 'payload_pull_request_merged_by_url', 'payload_pull_request_merged_by_id', 'payload_pull_request_merged_by_login', 'payload_pull_request_created_at', 'payload_pull_request_merged', 'payload_pull_request_comments', 'payload_pull_request_body', 'payload_pull_request_title', 'payload_pull_request_additions', 'payload_pull_request_diff_url', 'payload_pull_request_updated_at', 'payload_pull_request__links_html_href', 'payload_pull_request__links_self_href', 'payload_pull_request__links_comments_href', 'payload_pull_request__links_review_comments_href', 'payload_pull_request_url', 'payload_pull_request_id', 'payload_pull_request_patch_url', 'payload_pull_request_mergeable', 'payload_pull_request_merged_at', 'payload_pull_request_closed_at', 'payload_pull_request_commits', 'payload_pull_request_user_avatar_url', 'payload_pull_request_user_gravatar_id', 'payload_pull_request_user_url', 'payload_pull_request_user_id', 'payload_pull_request_user_login', 'payload_pull_request_html_url', 'payload_pull_request_deletions', 'payload_pull_request_review_comments', 'payload_pull_request_state', 'payload_pull_request_base_label', 'payload_pull_request_base_repo_name', 'payload_pull_request_base_repo_master_branch', 'payload_pull_request_base_repo_size', 'payload_pull_request_base_repo_created_at', 'payload_pull_request_base_repo_has_wiki', 'payload_pull_request_base_repo_clone_url', 'payload_pull_request_base_repo_private', 'payload_pull_request_base_repo_updated_at', 'payload_pull_request_base_repo_watchers', 'payload_pull_request_base_repo_language', 'payload_pull_request_base_repo_ssh_url', 'payload_pull_request_base_repo_fork', 'payload_pull_request_base_repo_url', 'payload_pull_request_base_repo_git_url', 'payload_pull_request_base_repo_id', 'payload_pull_request_base_repo_pushed_at', 'payload_pull_request_base_repo_svn_url', 'payload_pull_request_base_repo_open_issues', 'payload_pull_request_base_repo_mirror_url', 'payload_pull_request_base_repo_has_downloads', 'payload_pull_request_base_repo_homepage', 'payload_pull_request_base_repo_has_issues', 'payload_pull_request_base_repo_forks', 'payload_pull_request_base_repo_description', 'payload_pull_request_base_repo_html_url', 'payload_pull_request_base_repo_owner_avatar_url', 'payload_pull_request_base_repo_owner_gravatar_id', 'payload_pull_request_base_repo_owner_url', 'payload_pull_request_base_repo_owner_id', 'payload_pull_request_base_repo_owner_login', 'payload_pull_request_base_sha', 'payload_pull_request_base_ref', 'payload_pull_request_base_user_avatar_url', 'payload_pull_request_base_user_gravatar_id', 'payload_pull_request_base_user_url', 'payload_pull_request_base_user_id', 'payload_pull_request_base_user_login', 'payload_action', 'payload_issue', 'payload_issue_id', 'payload_comment_id', 'payload_name', 'payload_url', 'payload_id', 'payload_desc', 'payload_member_avatar_url', 'payload_member_gravatar_id', 'payload_member_url', 'payload_member_id', 'payload_member_login', 'payload_commit', 'payload_target_gravatar_id', 'payload_target_followers', 'payload_target_id', 'payload_target_repos', 'payload_target_login', 'payload_comment_commit_id', 'payload_comment_updated_at', 'payload_comment_created_at', 'payload_comment_path', 'payload_comment_user_id', 'payload_comment_user_avatar_url', 'payload_comment_user_url', 'payload_comment_user_login', 'payload_comment_user_gravatar_id', 'payload_comment_position', 'payload_comment_url', 'payload_comment_body', 'payload_comment_original_commit_id', 'payload_comment_original_position', 'payload_after', 'payload_before', 'payload_commit_id', 'payload_commit_email', 'payload_commit_msg', 'payload_commit_name', 'payload_commit_flag', 'payload_page_sha', 'payload_page_title', 'payload_page_action', 'payload_page_page_name', 'payload_page_summary', 'payload_page_html_url', 'url', 'type']"
604,0,0,14,1,3,1,2016,1,16,0,17,0,69,2,64,3854,samples,gsod,5,"['station_number', 'wban_number', 'year', 'month', 'day', 'mean_temp', 'num_mean_temp_samples', 'mean_dew_point', 'num_mean_dew_point_samples', 'mean_sealevel_pressure', 'num_mean_sealevel_pressure_samples', 'mean_station_pressure', 'num_mean_station_pressure_samples', 'mean_visibility', 'num_mean_visibility_samples', 'mean_wind_speed', 'num_mean_wind_speed_samples', 'max_sustained_wind_speed', 'max_gust_wind_speed', 'max_temperature', 'max_temperature_explicit', 'min_temperature', 'min_temperature_explicit', 'total_precipitation', 'snow_depth', 'fog', 'rain', 'snow', 'hail', 'thunder', 'tornado']"
118,1,0,17,0,7,0,2018,0,35,0,21,0,86,857,20589,1235314,samples,model,49,"['bounces', 'time_on_site', 'pageviews', 'transactions', 'source', 'medium', 'channelGrouping', 'isMobile', 'country']"
466,0,0,14,1,3,1,2016,1,16,0,17,0,69,2,64,3854,samples,natality,5,"['source_year', 'year', 'month', 'day', 'wday', 'state', 'is_male', 'child_race', 'weight_pounds', 'plurality', 'apgar_1min', 'apgar_5min', 'mother_residence_state', 'mother_race', 'mother_age', 'gestation_weeks', 'lmp', 'mother_married', 'mother_birth_state', 'cigarette_use', 'cigarettes_per_day', 'alcohol_use', 'drinks_per_week', 'weight_gain_pounds', 'born_alive_alive', 'born_alive_dead', 'born_dead', 'ever_born', 'father_race', 'father_age', 'record_weight']"
47,0,0,14,0,3,0,2016,0,16,0,17,0,69,2,64,3854,samples,shakespeare,5,"['word', 'word_count', 'corpus', 'corpus_date']"
64,0,0,14,0,3,0,2016,0,16,0,17,0,69,2,64,3854,samples,trigrams,5,"['ngram', 'first', 'second', 'third', 'fourth', 'fifth', 'cell']"
213,0,0,14,0,3,0,2016,0,16,0,17,0,69,2,64,3854,samples,wikipedia,5,"['title', 'id', 'language', 'wp_namespace', 'is_redirect', 'revision_id', 'contributor_ip', 'contributor_id', 'contributor_username', 'timestamp', 'is_minor', 'is_bot', 'reversion_id', 'comment', 'num_characters']"
302,3,0,2,0,2,0,2017,0,37,0,19,0,78,327,7867,471995,san_francisco,311_service_requests,29,"['unique_key', 'created_date', 'closed_date', 'resolution_action_updated_date', 'status', 'status_notes', 'agency_name', 'category', 'complaint_type', 'descriptor', 'incident_address', 'supervisor_district', 'neighborhood', 'location', 'source', 'media_url', 'latitude', 'longitude', 'police_district']"
93,4,0,17,0,2,0,2017,0,16,0,22,0,89,342,8229,493754,san_francisco,bikeshare_stations,47,"['station_id', 'name', 'latitude', 'longitude', 'dockcount', 'landmark', 'installation_date']"
60,4,0,17,0,2,0,2017,0,20,0,22,0,89,342,8229,493758,san_francisco,bikeshare_status,47,"['station_id', 'bikes_available', 'docks_available', 'time']"
179,4,0,17,0,2,0,2017,0,18,0,22,0,89,342,8229,493756,san_francisco,bikeshare_trips,47,"['trip_id', 'duration_sec', 'start_date', 'start_station_name', 'start_station_id', 'end_date', 'end_station_name', 'end_station_id', 'bike_number', 'zip_code', 'subscriber_type']"
143,1,0,31,0,1,0,2017,0,57,0,20,0,83,325,7820,469195,san_francisco,film_locations,29,"['title', 'release_year', 'locations', 'fun_facts', 'production_company', 'distributor', 'director', 'writer', 'actor_1', 'actor_2', 'actor_3']"
636,3,0,2,0,2,0,2017,0,58,0,21,0,87,327,7869,472136,san_francisco,sffd_service_calls,29,"['call_number', 'unit_id', 'incident_number', 'call_type', 'call_date', 'watch_date', 'received_timestamp', 'entry_timestamp', 'dispatch_timestamp', 'response_timestamp', 'on_scene_timestamp', 'transport_timestamp', 'hospital_timestamp', 'call_final_disposition', 'available_timestamp', 'address', 'city', 'zipcode_of_incident', 'battalion', 'station_area', 'box', 'original_priority', 'priority', 'final_priority', 'als_unit', 'call_type_group', 'number_of_alarms', 'unit_type', 'unit_sequence_in_call_dispatch', 'fire_prevention_district', 'supervisor_district', 'neighborhood_district', 'location', 'row_id', 'latitude', 'longitude']"
148,1,0,31,0,1,0,2017,0,55,0,20,0,83,325,7820,469193,san_francisco,sfpd_incidents,29,"['unique_key', 'category', 'descript', 'dayofweek', 'pddistrict', 'resolution', 'address', 'longitude', 'latitude', 'location', 'pdid', 'timestamp']"
241,3,0,9,0,2,0,2017,0,43,0,22,0,90,334,8038,482261,san_francisco,street_trees,29,"['tree_id', 'legal_status', 'species', 'address', 'site_order', 'site_info', 'plant_type', 'care_taker', 'care_assistant', 'plant_date', 'dbh', 'plot_size', 'permit_notes', 'x_coordinate', 'y_coordinate', 'latitude', 'longitude', 'location']"
302,2,0,12,0,4,0,2017,0,23,0,19,0,77,396,9522,571341,san_francisco_311,311_service_requests,11,"['unique_key', 'created_date', 'closed_date', 'resolution_action_updated_date', 'status', 'status_notes', 'agency_name', 'category', 'complaint_type', 'descriptor', 'incident_address', 'supervisor_district', 'neighborhood', 'location', 'source', 'media_url', 'latitude', 'longitude', 'police_district']"
143,2,0,12,0,4,0,2017,0,20,0,19,0,77,396,9522,571338,san_francisco_film_locations,film_locations,11,"['title', 'release_year', 'locations', 'fun_facts', 'production_company', 'distributor', 'director', 'writer', 'actor_1', 'actor_2', 'actor_3']"
674,2,0,12,0,4,0,2017,0,24,0,19,0,77,396,9522,571342,san_francisco_sffd_service_calls,sffd_service_calls,11,"['call_number', 'unit_id', 'incident_number', 'call_type', 'call_date', 'watch_date', 'received_timestamp', 'entry_timestamp', 'dispatch_timestamp', 'response_timestamp', 'on_scene_timestamp', 'transport_timestamp', 'hospital_timestamp', 'call_final_disposition', 'available_timestamp', 'address', 'city', 'zipcode_of_incident', 'battalion', 'station_area', 'box', 'original_priority', 'priority', 'final_priority', 'als_unit', 'call_type_group', 'number_of_alarms', 'unit_type', 'unit_sequence_in_call_dispatch', 'fire_prevention_district', 'supervisor_district', 'neighborhood_district', 'location', 'row_id', 'latitude', 'longitude', 'neighborhooods_analysis_boundaries']"
148,2,0,12,0,4,0,2017,0,24,0,19,0,77,396,9522,571342,san_francisco_sfpd_incidents,sfpd_incidents,11,"['unique_key', 'category', 'descript', 'dayofweek', 'pddistrict', 'resolution', 'address', 'longitude', 'latitude', 'location', 'pdid', 'timestamp']"
241,2,0,12,0,4,0,2017,0,23,0,19,0,77,396,9522,571341,san_francisco_trees,street_trees,11,"['tree_id', 'legal_status', 'species', 'address', 'site_order', 'site_info', 'plant_type', 'care_taker', 'care_assistant', 'plant_date', 'dbh', 'plot_size', 'permit_notes', 'x_coordinate', 'y_coordinate', 'latitude', 'longitude', 'location']"
111,0,0,2,0,10,0,2017,0,45,0,13,0,55,569,13669,820123,sec_quarterly_financials,calculation,12,"['submission_number', 'group', 'arc', 'negative', 'parent_tag', 'parent_version', 'child_tag', 'child_version']"
51,0,0,2,0,10,0,2017,0,46,0,13,0,55,569,13669,820124,sec_quarterly_financials,dimension,12,"['segments_hash', 'segments', 'segment_truncation']"
109,0,0,2,0,10,0,2017,0,48,0,13,0,55,569,13669,820127,sec_quarterly_financials,measure_tag,12,"['measure_tag', 'version', 'custom', 'abstract', 'datatype', 'i_or_d', 'credit_or_debit', 'tag_label', 'doc']"
262,0,0,2,0,10,0,2017,0,59,0,13,0,55,569,13669,820137,sec_quarterly_financials,numbers,12,"['submission_number', 'company_name', 'measure_tag', 'version', 'period_end_date', 'number_of_quarters', 'units', 'dimension_hash', 'iprx', 'value', 'footnote', 'footnote_length', 'num_dimensions', 'coregistrant', 'duration_fraction', 'date_fraction', 'decimal']"
165,0,0,2,0,10,0,2017,0,51,0,13,0,55,569,13669,820130,sec_quarterly_financials,presentation,12,"['submission_number', 'report', 'line', 'statement', 'presented_parenthetically', 'rfile', 'measure_tag', 'version', 'preferred_role', 'preferred_label', 'negating']"
253,3,0,12,0,10,0,2017,0,15,0,14,0,57,579,13909,834554,sec_quarterly_financials,quick_summary,53,"['submission_number', 'company_name', 'measure_tag', 'period_end_date', 'value', 'units', 'number_of_quarters', 'version', 'central_index_key', 'ein', 'sic', 'fiscal_year_end', 'form', 'fiscal_year', 'fiscal_period_focus', 'date_filed', 'date_accepted']"
156,0,0,2,0,10,0,2017,0,0,0,14,0,56,569,13669,820139,sec_quarterly_financials,rendering,12,"['submission_number', 'report', 'file_type', 'menu_category', 'shortname', 'longname', 'roleuri', 'parentroleuri', 'parentreport', 'ultimate_parent_report']"
596,0,0,2,0,10,0,2017,0,6,0,14,0,56,569,13669,820144,sec_quarterly_financials,submission,12,"['submission_number', 'central_index_key', 'company_name', 'sic', 'countryba', 'stprba', 'cityba', 'zipba', 'ba_street1', 'ba_street2', 'ba_phone', 'countryma', 'stprma', 'cityma', 'zipma', 'ma_street1', 'ma_street2', 'country_inc', 'state_province_inc', 'ein', 'former_name', 'date_changed', 'filer_status', 'well_known_seasoned_issuer', 'fiscal_year_end', 'form', 'period', 'fiscal_year', 'fiscal_period_focus', 'date_filed', 'date_accepted', 'has_previous_report', 'has_required_detail', 'instance', 'num_ciks', 'additional_ciks', 'public_float_usd', 'float_date', 'float_axis', 'float_terms']"
306,0,0,2,0,10,0,2017,0,7,0,14,0,56,569,13669,820145,sec_quarterly_financials,txt,12,"['submission_number', 'measure_tag', 'version', 'period_end_date', 'num_quarters', 'iprx', 'language', 'language_decimal', 'duration_fraction', 'date_fraction', 'dimension_hash', 'num_dimensions', 'coregistrant', 'escaped', 'source_length', 'text_length', 'footnote', 'footnote_length', 'context', 'value']"
55,2,0,26,0,10,0,2016,0,50,0,13,0,55,228,5485,329088,stackoverflow,badges,25,"['id', 'name', 'date', 'user_id', 'class', 'tag_based']"
83,2,0,26,0,10,0,2016,0,58,0,13,0,55,228,5485,329096,stackoverflow,comments,25,"['id', 'text', 'creation_date', 'post_id', 'user_id', 'user_display_name', 'score']"
105,2,0,26,0,10,0,2016,0,46,0,14,0,59,228,5486,329144,stackoverflow,post_history,25,"['id', 'creation_date', 'post_id', 'post_history_type_id', 'revision_guid', 'user_id', 'text', 'comment']"
69,2,0,26,0,10,0,2016,0,51,0,13,0,55,228,5485,329089,stackoverflow,post_links,25,"['id', 'creation_date', 'link_type_id', 'post_id', 'related_post_id']"
248,0,0,31,0,10,0,2016,0,31,0,18,0,74,233,5609,336569,stackoverflow,posts_answers,52,"['id', 'body', 'comment_count', 'community_owned_date', 'creation_date', 'last_activity_date', 'last_edit_date', 'last_editor_display_name', 'last_editor_user_id', 'owner_display_name', 'owner_user_id', 'parent_id', 'post_type_id', 'score', 'tags']"
235,0,0,31,0,10,0,2016,0,20,0,16,0,65,233,5607,336438,stackoverflow,posts_moderator_nomination,52,"['id', 'body', 'comment_count', 'community_owned_date', 'creation_date', 'last_activity_date', 'last_edit_date', 'last_editor_display_name', 'last_editor_user_id', 'owner_display_name', 'owner_user_id', 'post_type_id', 'score', 'tags']"
235,0,0,31,0,10,0,2016,0,41,0,16,0,66,233,5608,336459,stackoverflow,posts_orphaned_tag_wiki,52,"['id', 'body', 'comment_count', 'community_owned_date', 'creation_date', 'last_activity_date', 'last_edit_date', 'last_editor_display_name', 'last_editor_user_id', 'owner_display_name', 'owner_user_id', 'post_type_id', 'score', 'tags']"
235,0,0,31,0,10,0,2016,0,0,0,18,0,72,233,5609,336538,stackoverflow,posts_privilege_wiki,52,"['id', 'body', 'comment_count', 'community_owned_date', 'creation_date', 'last_activity_date', 'last_edit_date', 'last_editor_display_name', 'last_editor_user_id', 'owner_display_name', 'owner_user_id', 'post_type_id', 'score', 'tags']"
314,1,0,1,0,11,0,2016,0,33,0,15,0,62,234,5631,337831,stackoverflow,posts_questions,52,"['id', 'title', 'body', 'accepted_answer_id', 'answer_count', 'comment_count', 'community_owned_date', 'creation_date', 'favorite_count', 'last_activity_date', 'last_edit_date', 'last_editor_display_name', 'last_editor_user_id', 'owner_display_name', 'owner_user_id', 'post_type_id', 'score', 'tags', 'view_count']"
235,0,0,31,0,10,0,2016,0,22,0,16,0,65,233,5607,336440,stackoverflow,posts_tag_wiki,52,"['id', 'body', 'comment_count', 'community_owned_date', 'creation_date', 'last_activity_date', 'last_edit_date', 'last_editor_display_name', 'last_editor_user_id', 'owner_display_name', 'owner_user_id', 'post_type_id', 'score', 'tags']"
244,0,0,31,0,10,0,2016,0,16,0,15,0,61,233,5606,336374,stackoverflow,posts_tag_wiki_excerpt,52,"['id', 'title', 'body', 'comment_count', 'community_owned_date', 'creation_date', 'last_activity_date', 'last_edit_date', 'last_editor_display_name', 'last_editor_user_id', 'owner_display_name', 'owner_user_id', 'post_type_id', 'score', 'tags']"
235,0,0,31,0,10,0,2016,0,17,0,16,0,65,233,5607,336436,stackoverflow,posts_wiki_placeholder,52,"['id', 'body', 'comment_count', 'community_owned_date', 'creation_date', 'last_activity_date', 'last_edit_date', 'last_editor_display_name', 'last_editor_user_id', 'owner_display_name', 'owner_user_id', 'post_type_id', 'score', 'tags']"
327,2,0,21,0,9,0,2016,0,42,0,13,0,54,193,4645,278680,stackoverflow,stackoverflow_posts,36,"['id', 'title', 'body', 'accepted_answer_id', 'answer_count', 'comment_count', 'community_owned_date', 'creation_date', 'favorite_count', 'last_activity_date', 'last_edit_date', 'last_editor_display_name', 'last_editor_user_id', 'owner_display_name', 'owner_user_id', 'parent_id', 'post_type_id', 'score', 'tags', 'view_count']"
62,2,0,26,0,10,0,2016,0,17,0,14,0,57,228,5485,329115,stackoverflow,tags,25,"['id', 'tag_name', 'count', 'excerpt_post_id', 'wiki_post_id']"
175,2,0,26,0,10,0,2016,0,29,0,13,0,53,228,5484,329067,stackoverflow,users,25,"['id', 'display_name', 'about_me', 'age', 'creation_date', 'last_access_date', 'location', 'reputation', 'up_votes', 'down_votes', 'views', 'profile_image_url', 'website_url']"
50,2,0,26,0,10,0,2016,0,34,0,13,0,54,228,5485,329073,stackoverflow,votes,25,"['id', 'creation_date', 'post_id', 'vote_type_id']"
649,3,0,16,0,11,0,2017,0,27,0,17,0,69,614,14752,885146,sunroof_solar,solar_potential_by_censustract,28,"['region_name', 'state_name', 'lat_max', 'lat_min', 'lng_max', 'lng_min', 'lat_avg', 'lng_avg', 'yearly_sunlight_kwh_kw_threshold_avg', 'count_qualified', 'percent_covered', 'percent_qualified', 'number_of_panels_n', 'number_of_panels_s', 'number_of_panels_e', 'number_of_panels_w', 'number_of_panels_f', 'number_of_panels_median', 'number_of_panels_total', 'kw_median', 'kw_total', 'yearly_sunlight_kwh_n', 'yearly_sunlight_kwh_s', 'yearly_sunlight_kwh_e', 'yearly_sunlight_kwh_w', 'yearly_sunlight_kwh_f', 'yearly_sunlight_kwh_median', 'yearly_sunlight_kwh_total', 'install_size_kw_buckets', 'carbon_offset_metric_tons', 'existing_installs_count']"
649,3,0,16,0,11,0,2017,0,26,0,17,0,69,614,14752,885144,sunroof_solar,solar_potential_by_postal_code,28,"['region_name', 'state_name', 'lat_max', 'lat_min', 'lng_max', 'lng_min', 'lat_avg', 'lng_avg', 'yearly_sunlight_kwh_kw_threshold_avg', 'count_qualified', 'percent_covered', 'percent_qualified', 'number_of_panels_n', 'number_of_panels_s', 'number_of_panels_e', 'number_of_panels_w', 'number_of_panels_f', 'number_of_panels_median', 'number_of_panels_total', 'kw_median', 'kw_total', 'yearly_sunlight_kwh_n', 'yearly_sunlight_kwh_s', 'yearly_sunlight_kwh_e', 'yearly_sunlight_kwh_w', 'yearly_sunlight_kwh_f', 'yearly_sunlight_kwh_median', 'yearly_sunlight_kwh_total', 'install_size_kw_buckets', 'carbon_offset_metric_tons', 'existing_installs_count']"
95,1,0,25,0,4,0,2017,0,9,0,0,0,0,408,9815,588907,the_met,images,66,"['object_id', 'public_caption', 'title', 'original_image_url', 'caption', 'is_oasc', 'gcs_url']"
643,1,0,25,0,4,0,2017,0,9,0,0,0,0,408,9815,588907,the_met,objects,66,"['object_number', 'is_highlight', 'is_public_domain', 'object_id', 'department', 'object_name', 'title', 'culture', 'period', 'dynasty', 'reign', 'portfolio', 'artist_role', 'artist_prefix', 'artist_display_name', 'artist_display_bio', 'artist_suffix', 'artist_alpha_sort', 'artist_nationality', 'artist_begin_date', 'artist_end_date', 'object_date', 'object_begin_date', 'object_end_date', 'medium', 'dimensions', 'credit_line', 'geography_type', 'city', 'state', 'county', 'country', 'region', 'subregion', 'locale', 'locus', 'excavation', 'river', 'classification', 'rights_and_reproduction', 'link_resource', 'metadata_date', 'repository']"
227,1,0,25,0,4,0,2017,0,9,0,0,0,0,408,9815,588907,the_met,vision_api_data,66,"['object_id', 'faceAnnotations', 'landmarkAnnotations', 'cropHintsAnnotation', 'logoAnnotations', 'labelAnnotations', 'textAnnotations', 'fullTextAnnotation', 'imagePropertiesAnnotation', 'safeSearchAnnotation', 'webDetection']"
542,1,0,17,0,7,0,2018,0,39,0,19,0,78,857,20587,1235197,un_sdg,indicators,49,"['goal', 'target', 'indicator', 'seriescode', 'seriesdescription', 'geoareacode', 'geoareaname', 'timeperiod', 'value', 'time_detail', 'source', 'footnote', 'nature', 'age', 'bounds', 'cities', 'education_level', 'freq', 'hazard_type', 'ihr_capacity', 'level_status', 'location', 'migratory_status', 'mode_of_transportation', 'name_of_international_institution', 'name_of_non_communicable_disease', 'sex', 'tariff_regime_status', 'type_of_mobile_technology', 'type_of_occupation', 'type_of_product', 'type_of_skill', 'type_of_speed', 'units']"
45,5,0,12,0,3,0,2016,1,2,0,1,0,4,0,0,0,usa_names,usa_1910_2013,5,"['state', 'gender', 'year', 'name', 'number']"
45,0,0,27,0,2,0,2017,1,35,0,21,0,86,352,8469,508113,usa_names,usa_1910_current,21,"['state', 'gender', 'year', 'name', 'number']"
655,4,0,23,0,3,0,2018,1,3,0,20,0,80,741,17803,1068181,usda_nass_agriculture,animals_products,54,"['source_desc', 'sector_desc', 'group_desc', 'commodity_desc', 'class_desc', 'prodn_practice_desc', 'util_practice_desc', 'statisticcat_desc', 'unit_desc', 'short_desc', 'domain_desc', 'domaincat_desc', 'agg_level_desc', 'state_ansi', 'state_fips_code', 'state_alpha', 'state_name', 'asd_code', 'asd_desc', 'county_ansi', 'county_code', 'county_name', 'region_desc', 'zip_5', 'watershed_code', 'watershed_desc', 'congr_district_code', 'country_code', 'country_name', 'location_desc', 'year', 'freq_desc', 'begin_code', 'end_code', 'reference_period_desc', 'week_ending', 'load_time', 'value', 'value_suppression_code', 'cv_percent', 'cv_suppression_code']"
655,4,0,23,0,3,0,2018,1,58,0,19,0,79,741,17803,1068176,usda_nass_agriculture,census_2002,54,"['source_desc', 'sector_desc', 'group_desc', 'commodity_desc', 'class_desc', 'prodn_practice_desc', 'util_practice_desc', 'statisticcat_desc', 'unit_desc', 'short_desc', 'domain_desc', 'domaincat_desc', 'agg_level_desc', 'state_ansi', 'state_fips_code', 'state_alpha', 'state_name', 'asd_code', 'asd_desc', 'county_ansi', 'county_code', 'county_name', 'region_desc', 'zip_5', 'watershed_code', 'watershed_desc', 'congr_district_code', 'country_code', 'country_name', 'location_desc', 'year', 'freq_desc', 'begin_code', 'end_code', 'reference_period_desc', 'week_ending', 'load_time', 'value', 'value_suppression_code', 'cv_percent', 'cv_suppression_code']"
655,4,0,23,0,3,0,2018,1,1,0,20,0,80,741,17803,1068179,usda_nass_agriculture,census_2007,54,"['source_desc', 'sector_desc', 'group_desc', 'commodity_desc', 'class_desc', 'prodn_practice_desc', 'util_practice_desc', 'statisticcat_desc', 'unit_desc', 'short_desc', 'domain_desc', 'domaincat_desc', 'agg_level_desc', 'state_ansi', 'state_fips_code', 'state_alpha', 'state_name', 'asd_code', 'asd_desc', 'county_ansi', 'county_code', 'county_name', 'region_desc', 'zip_5', 'watershed_code', 'watershed_desc', 'congr_district_code', 'country_code', 'country_name', 'location_desc', 'year', 'freq_desc', 'begin_code', 'end_code', 'reference_period_desc', 'week_ending', 'load_time', 'value', 'value_suppression_code', 'cv_percent', 'cv_suppression_code']"
655,4,0,23,0,3,0,2018,1,1,0,20,0,80,741,17803,1068179,usda_nass_agriculture,census_2012,54,"['source_desc', 'sector_desc', 'group_desc', 'commodity_desc', 'class_desc', 'prodn_practice_desc', 'util_practice_desc', 'statisticcat_desc', 'unit_desc', 'short_desc', 'domain_desc', 'domaincat_desc', 'agg_level_desc', 'state_ansi', 'state_fips_code', 'state_alpha', 'state_name', 'asd_code', 'asd_desc', 'county_ansi', 'county_code', 'county_name', 'region_desc', 'zip_5', 'watershed_code', 'watershed_desc', 'congr_district_code', 'country_code', 'country_name', 'location_desc', 'year', 'freq_desc', 'begin_code', 'end_code', 'reference_period_desc', 'week_ending', 'load_time', 'value', 'value_suppression_code', 'cv_percent', 'cv_suppression_code']"
